date,open,high,low,close,Volume ETH,Volume USDT,tradecount
2017-10-25 03-AM,287.49,294.9,284.98,294.9,451.17,130385.95,NULL
2017-10-25 02-AM,286.59,291.35,281,287.49,854.36,244969.18,NULL
2017-10-25 01-AM,294.84,295.51,286.3,286.59,493.78,143909.82,NULL
2017-10-25 12-AM,297.38,297.38,294.83,294.84,321.17,94940.2,NULL
2017-10-24 11-PM,296.5,297.65,294.83,297.38,413.22,122379.73,NULL
2017-10-24 10-PM,296.99,298.88,293.99,296.5,302.42,89825.16,NULL
2017-10-24 09-PM,303.1,303.1,295.08,296.99,414.22,124454.01,NULL
2017-10-24 08-PM,303.42,306.8,303.08,303.1,591.12,179659.38,NULL
2017-10-24 07-PM,304.26,306.39,302.5,303.42,589.03,178744.69,NULL
2017-10-24 06-PM,303.93,304.99,303.13,304.26,348.32,106064.57,NULL
2017-10-24 05-PM,305.1,307.18,303.22,303.93,596.28,181455.02,NULL
2017-10-24 04-PM,307.02,307.85,305.01,305.1,403.22,123498.84,NULL
2017-10-24 03-PM,307.12,308.93,305.02,307.02,661.55,203380.37,NULL
2017-10-24 02-PM,308.87,309,307.1,307.12,558.99,172034.64,NULL
2017-10-24 01-PM,307.82,308.87,304.56,308.87,461.02,141211.7,NULL
2017-10-24 12-PM,308.19,308.88,306,307.82,342.92,105645.64,NULL
2017-10-24 11-AM,307.97,308.28,307.96,308.19,749.73,230949.15,NULL
2017-10-24 10-AM,307.65,307.99,306.01,307.97,529.14,162668.48,NULL
2017-10-24 09-AM,304.77,307.66,303,307.65,457.65,139722.14,NULL
2017-10-24 08-AM,303.97,304.99,302.07,304.77,564.34,171571,NULL
2017-10-24 07-AM,305.52,305.52,302,303.97,370.16,112590.85,NULL
2017-10-24 06-AM,308.23,308.27,303.49,305.52,404.98,123979.05,NULL
2017-10-24 05-AM,302.02,308.28,302.02,308.23,674.33,205853.48,NULL
2017-10-24 04-AM,298.44,304.33,298.43,302.02,859.96,259205.57,NULL
2017-10-24 03-AM,302.97,304.66,298,298.44,474.42,143270.24,NULL
2017-10-24 02-AM,302.97,310,298.87,302.97,867.74,264690.93,NULL
2017-10-24 01-AM,281.97,307.49,275.5,302.97,1728.01,511510.6,NULL
2017-10-24 12-AM,281.09,285.58,277.85,281.97,628.8,176493.24,NULL
2017-10-23 11-PM,282.33,284.45,280.89,281.09,398.59,112898.85,NULL
2017-10-23 10-PM,284.44,284.44,280,282.33,294.66,83251.91,NULL
2017-10-23 09-PM,281.27,284.44,280.52,284.44,321.17,90479.54,NULL
2017-10-23 08-PM,283.39,284.48,280.03,281.27,289.66,81906.41,NULL
2017-10-23 07-PM,277.84,283.39,277.84,283.39,351,98405.75,NULL
2017-10-23 06-PM,280.01,284.08,277.16,277.84,299.1,84182.4,NULL
2017-10-23 05-PM,281.69,284.3,279.49,280.01,374.26,105612.9,NULL
2017-10-23 04-PM,279.48,281.72,275.1,281.69,384.86,107223.99,NULL
2017-10-23 03-PM,274.04,279.49,274.01,279.48,594.14,164484.1,NULL
2017-10-23 02-PM,272.26,288.73,272.26,274.04,427.05,118230.27,NULL
2017-10-23 01-PM,281.68,281.82,272.2,272.26,680.09,188487.61,NULL
2017-10-23 12-PM,286.9,286.91,280.7,281.68,327.88,92870.06,NULL
2017-10-23 11-AM,285.57,286.97,284.47,286.9,564.59,161383.04,NULL
2017-10-23 10-AM,282.03,287.2,282.03,285.57,410.65,117371.63,NULL
2017-10-23 09-AM,284.71,284.71,280.97,282.03,467.48,131927.26,NULL
2017-10-23 08-AM,286.11,286.12,283.18,284.71,601.69,171504.56,NULL
2017-10-23 07-AM,286.96,286.99,286,286.11,337.48,96651.09,NULL
2017-10-23 06-AM,290.01,290.02,286.41,286.96,512.38,147700.99,NULL
2017-10-23 05-AM,290.27,291.98,290,290.01,385.19,111793.06,NULL
2017-10-23 04-AM,290.26,292.97,290.01,290.27,276.77,80408.61,NULL
2017-10-23 03-AM,292.86,293.67,290.11,290.26,310.36,90517.9,NULL
2017-10-23 02-AM,293.94,293.99,291.26,292.86,172.45,50639.54,NULL
2017-10-23 01-AM,291.1,294.6,291.1,293.94,249.21,73142.16,NULL
2017-10-23 12-AM,293.79,294,290.01,291.1,549.75,159803.86,NULL
2017-10-22 11-PM,292.8,295.78,292.01,293.79,232.87,68187.93,NULL
2017-10-22 10-PM,292.66,294.99,292.57,292.8,205.99,60389.02,NULL
2017-10-22 09-PM,290.03,292.68,290.01,292.66,154.25,45016.32,NULL
2017-10-22 08-PM,290.56,292.99,290.02,290.03,164.12,47815.53,NULL
2017-10-22 07-PM,293.04,293.16,290.55,290.56,168.13,49107.93,NULL
2017-10-22 06-PM,294.01,295.81,293.04,293.04,350.93,103078.43,NULL
2017-10-22 05-PM,295.69,295.81,293.01,294.01,295.95,87209.32,NULL
2017-10-22 04-PM,297.53,297.71,292.66,295.69,201.18,59478.61,NULL
2017-10-22 03-PM,296.18,297.92,292.4,297.53,324.33,95802.82,NULL
2017-10-22 02-PM,296.52,297.96,293.07,296.18,303.02,89708.13,NULL
2017-10-22 01-PM,290.38,297,290.01,296.52,362.72,106591.86,NULL
2017-10-22 12-PM,292.52,294.97,290.13,290.38,279.68,81979.17,NULL
2017-10-22 11-AM,292.51,294.98,290,292.52,419.21,122665.16,NULL
2017-10-22 10-AM,292.75,294.49,292.05,292.51,405.98,118961.37,NULL
2017-10-22 09-AM,294.02,296.98,292.22,292.75,298.22,87762.3,NULL
2017-10-22 08-AM,295.98,296,293.67,294.02,270.18,79941.05,NULL
2017-10-22 07-AM,296.2,297.96,293.31,295.98,259.59,76873.08,NULL
2017-10-22 06-AM,295.41,297.79,293.31,296.2,354.44,104699.88,NULL
2017-10-22 05-AM,295.86,297.72,295,295.41,585.77,173079.79,NULL
2017-10-22 04-AM,302.3,302.5,295.85,295.86,571.72,170850.63,NULL
2017-10-22 03-AM,304.94,306.26,302.23,302.3,244.85,74390.52,NULL
2017-10-22 02-AM,302,306.99,302,304.94,301.51,91779.68,NULL
2017-10-22 01-AM,298.96,302,298.95,302,163.82,49122.19,NULL
2017-10-22 12-AM,298.94,300.65,298.92,298.96,230.81,69065.12,NULL
2017-10-21 11-PM,300.12,302.25,298.91,298.94,379.32,113500.76,NULL
2017-10-21 10-PM,296.12,302.25,296,300.12,202.36,60509.49,NULL
2017-10-21 09-PM,295.02,298.89,295,296.12,181,53650.04,NULL
2017-10-21 08-PM,296.34,299,293.31,295.02,552.76,164507.82,NULL
2017-10-21 07-PM,298.48,298.49,295.98,296.34,286,84830.38,NULL
2017-10-21 06-PM,296.01,298.99,296,298.48,152.23,45307.51,NULL
2017-10-21 05-PM,292.8,298,290.02,296.01,366.41,107783.84,NULL
2017-10-21 04-PM,291.12,292.8,290,292.8,336.19,97951.78,NULL
2017-10-21 03-PM,294.69,294.99,290.16,291.12,402.78,117981.75,NULL
2017-10-21 02-PM,294.21,295.68,293.12,294.69,339.5,99721.98,NULL
2017-10-21 01-PM,294.95,295.82,294.08,294.21,164.7,48565.42,NULL
2017-10-21 12-PM,295.48,295.84,294.01,294.95,234.98,69345.02,NULL
2017-10-21 11-AM,295.79,295.99,294.66,295.48,166.97,49322.24,NULL
2017-10-21 10-AM,295.25,299.48,295,295.79,473.39,140767.4,NULL
2017-10-21 09-AM,295.64,302.13,295.1,295.25,258.31,76897.74,NULL
2017-10-21 08-AM,297.95,298.11,295.22,295.64,426.64,126852.98,NULL
2017-10-21 07-AM,298.18,299.11,297.91,297.95,453.13,135158.44,NULL
2017-10-21 06-AM,298.5,302.13,297.62,298.18,331.61,99063.26,NULL
2017-10-21 05-AM,294.34,302.14,294.34,298.5,509.65,151641.07,NULL
2017-10-21 04-AM,299.95,301.43,294.2,294.34,307.55,91673.86,NULL
2017-10-21 03-AM,301.46,301.48,295,299.95,460.2,138003.26,NULL
2017-10-21 02-AM,302,302.07,299,301.46,648,195438.22,NULL
2017-10-21 01-AM,303.33,305.06,302,302,465.16,141005.75,NULL
2017-10-21 12-AM,304.51,305.34,303.05,303.33,399.97,121522.62,NULL
2017-10-20 11-PM,303.04,307.14,303.03,304.51,611.74,185866.55,NULL
2017-10-20 10-PM,303.02,305.03,303.02,303.04,366,111072.19,NULL
2017-10-20 09-PM,303.12,307.42,302.02,303.02,272.97,82806.1,NULL
2017-10-20 08-PM,305.02,305.02,302,303.12,255.79,77589.82,NULL
2017-10-20 07-PM,305.12,308.83,305.02,305.02,391.13,119437.57,NULL
2017-10-20 06-PM,304.35,307.16,304.1,305.12,243.69,74297.72,NULL
2017-10-20 05-PM,304.04,307.03,303.07,304.35,636.78,193711.8,NULL
2017-10-20 04-PM,305.55,308,303.34,304.04,433.55,132194.35,NULL
2017-10-20 03-PM,304.08,311.18,304.08,305.55,944.75,290639.4,NULL
2017-10-20 02-PM,306.58,307.85,303,304.08,382.05,116760.14,NULL
2017-10-20 01-PM,304.54,306.88,304.51,306.58,406.66,123935.69,NULL
2017-10-20 12-PM,303.27,305.69,303.23,304.54,391,118721.57,NULL
2017-10-20 11-AM,303.13,306.87,303.03,303.27,222.44,67493.88,NULL
2017-10-20 10-AM,304.46,305.43,303,303.13,201.58,61205.2,NULL
2017-10-20 09-AM,303.12,304.99,302.01,304.46,288.44,87668.05,NULL
2017-10-20 08-AM,302.37,305.43,302.37,303.12,277,83987.55,NULL
2017-10-20 07-AM,302.23,305.46,302.21,302.37,308.87,93983.62,NULL
2017-10-20 06-AM,305.49,306.87,302.13,302.23,372.09,113516.62,NULL
2017-10-20 05-AM,308.29,308.3,305.48,305.49,332.25,102087.82,NULL
2017-10-20 04-AM,307.91,308.69,307.04,308.29,336.77,103642.75,NULL
2017-10-20 03-AM,305.49,307.98,305.48,307.91,223.08,68561.76,NULL
2017-10-20 02-AM,305.49,306.99,305.48,305.49,256.76,78629.07,NULL
2017-10-20 01-AM,308.37,308.37,305.49,305.49,224.44,68950.98,NULL
2017-10-20 12-AM,308.66,308.66,307,308.37,316.72,97516.35,NULL
2017-10-19 11-PM,305.88,311.35,305.88,308.66,368.5,113720.72,NULL
2017-10-19 10-PM,307.96,311.34,305.79,305.88,418.61,128735.04,NULL
2017-10-19 09-PM,306.03,308.38,305.8,307.96,271.52,83377.3,NULL
2017-10-19 08-PM,306.02,308.82,306.02,306.03,308.54,94888.84,NULL
2017-10-19 07-PM,306.98,308.84,305.78,306.02,340.09,104351.39,NULL
2017-10-19 06-PM,307.98,311.34,306.5,306.98,399.35,123075.29,NULL
2017-10-19 05-PM,311.69,311.69,307.11,307.98,384.95,119007.13,NULL
2017-10-19 04-PM,305.65,311.98,304.8,311.69,418.67,129377.83,NULL
2017-10-19 03-PM,307.56,313.93,305.65,305.65,349.77,108292.09,NULL
2017-10-19 02-PM,304.09,310.87,304.08,307.56,461.22,141740.07,NULL
2017-10-19 01-PM,303.69,306.73,303.31,304.09,289.98,88281.94,NULL
2017-10-19 12-PM,307.01,307.07,300,303.69,419.03,127761.83,NULL
2017-10-19 11-AM,307.99,309,306.5,307.01,482.6,148264.66,NULL
2017-10-19 10-AM,308.98,308.98,306.52,307.99,381.92,117286.67,NULL
2017-10-19 09-AM,304.45,308.99,304.44,308.98,542.1,166650.65,NULL
2017-10-19 08-AM,305.01,307.91,304.4,304.45,246.95,75652.66,NULL
2017-10-19 07-AM,303.49,307.99,302.01,305.01,185.63,56618.83,NULL
2017-10-19 06-AM,307.61,309.94,301.22,303.49,274.8,83888.78,NULL
2017-10-19 05-AM,311.85,312.02,307,307.61,231.96,71863,NULL
2017-10-19 04-AM,311.03,312.06,307.76,311.85,361.35,112645.51,NULL
2017-10-19 03-AM,311.7,311.93,307.33,311.03,247.01,76684.57,NULL
2017-10-19 02-AM,313.4,315,311.01,311.7,626.09,195764.72,NULL
2017-10-19 01-AM,308.77,315,308.12,313.4,348.92,108683.29,NULL
2017-10-19 12-AM,309.7,312.63,307.99,308.77,277.94,85942.38,NULL
2017-10-18 11-PM,312.94,313.98,309.67,309.7,427.04,132585.97,NULL
2017-10-18 10-PM,306.43,313.14,304,312.94,444.24,137457.63,NULL
2017-10-18 09-PM,305.99,307.5,303.65,306.43,361.4,110297.35,NULL
2017-10-18 08-PM,303.04,305.99,300.27,305.99,278.58,84385.08,NULL
2017-10-18 07-PM,303.21,303.31,300.16,303.04,341.66,103579.76,NULL
2017-10-18 06-PM,303.01,303.31,300.02,303.21,411.97,124695.21,NULL
2017-10-18 05-PM,304.02,306.54,300.01,303.01,316.83,96050.85,NULL
2017-10-18 04-PM,306.4,307.5,303.32,304.02,251.87,76997.17,NULL
2017-10-18 03-PM,293.13,307.08,290.79,306.4,633.3,189434.15,NULL
2017-10-18 02-PM,292.68,293.28,284.68,293.13,507.99,146158,NULL
2017-10-18 01-PM,296.02,297.99,289.5,292.68,696.9,204862.53,NULL
2017-10-18 12-PM,297.25,299,295.61,296.02,380.33,113064.72,NULL
2017-10-18 11-AM,298.49,299.49,295.2,297.25,639.41,189856.56,NULL
2017-10-18 10-AM,301.57,301.61,295.97,298.49,892.85,266450.13,NULL
2017-10-18 09-AM,300.48,302.54,299.81,301.57,403.24,121546.3,NULL
2017-10-18 08-AM,302.7,302.7,296.01,300.48,657.31,196425.3,NULL
2017-10-18 07-AM,300.54,312.2,300,302.7,625.35,190485.14,NULL
2017-10-18 06-AM,311.01,311.02,300.53,300.54,689.91,210924.62,NULL
2017-10-18 05-AM,310.99,318,308.54,311.01,764.34,239411.61,NULL
2017-10-18 04-AM,305.51,311.98,305.51,310.99,533.21,164633.88,NULL
2017-10-18 03-AM,306.03,306.03,301.71,305.51,1028.39,312585.41,NULL
2017-10-18 02-AM,310.19,310.99,306.01,306.03,428.55,132296.91,NULL
2017-10-18 01-AM,315.8,315.87,308.48,310.19,442.5,137864.1,NULL
2017-10-18 12-AM,315.19,316.01,312.2,315.8,622.18,195162.55,NULL
2017-10-17 11-PM,314.87,319.99,312.65,315.19,389.77,122999.36,NULL
2017-10-17 10-PM,314.98,319.99,314.01,314.87,246.83,78138.51,NULL
2017-10-17 09-PM,320.3,320.3,314.88,314.98,264.55,83778.23,NULL
2017-10-17 08-PM,322.88,323,317.01,320.3,526.14,168645.94,NULL
2017-10-17 07-PM,322.63,323,322.3,322.88,630.95,203597.19,NULL
2017-10-17 06-PM,320.92,322.64,320.91,322.63,592.64,190635.68,NULL
2017-10-17 05-PM,319.72,322.39,317.01,320.92,341.03,108836.34,NULL
2017-10-17 04-PM,322.29,322.44,319.18,319.72,279.22,89592.24,NULL
2017-10-17 03-PM,322.58,322.6,321.22,322.29,396.38,127644.97,NULL
2017-10-17 02-PM,323.19,324.02,322.2,322.58,361.37,116774.25,NULL
2017-10-17 01-PM,323.88,325,322.17,323.19,363.66,117535.49,NULL
2017-10-17 12-PM,323.35,327.66,320.46,323.88,293.95,94772.66,NULL
2017-10-17 11-AM,327.41,329.55,321.24,323.35,327.23,105963.79,NULL
2017-10-17 10-AM,328.98,329.99,327.23,327.41,173.39,57032.68,NULL
2017-10-17 09-AM,329.93,333.55,328.1,328.98,245.41,81120.99,NULL
2017-10-17 08-AM,326.73,329.95,325.69,329.93,246.95,80994.94,NULL
2017-10-17 07-AM,327.99,328.1,325.98,326.73,254.35,83190.51,NULL
2017-10-17 06-AM,326.91,327.99,324.93,327.99,362.59,118335.01,NULL
2017-10-17 05-AM,328.32,328.61,326.91,326.91,396.2,129877.38,NULL
2017-10-17 04-AM,327.02,330.54,327.02,328.32,175.82,57742.49,NULL
2017-10-17 03-AM,326.71,327.02,326,327.02,339.29,110859.2,NULL
2017-10-17 02-AM,326.12,329.21,326.01,326.71,185.1,60557.71,NULL
2017-10-17 01-AM,330.01,333.16,326.1,326.12,373.35,123263.27,NULL
2017-10-17 12-AM,335.19,336.58,330,330.01,326.24,108726.15,NULL
2017-10-16 11-PM,335.98,338,334.92,335.19,394.37,132418.09,NULL
2017-10-16 10-PM,337.98,337.98,332.83,335.98,234.96,78779.17,NULL
2017-10-16 09-PM,335.99,337.99,332.78,337.98,134.48,45158.13,NULL
2017-10-16 08-PM,334.31,336,334.03,335.99,185.11,62185.54,NULL
2017-10-16 07-PM,335.34,336.42,332.78,334.31,340.76,114005.41,NULL
2017-10-16 06-PM,338.66,338.66,335.11,335.34,390.96,131593.23,NULL
2017-10-16 05-PM,337.38,339.99,337,338.66,479.43,161870.64,NULL
2017-10-16 04-PM,338.96,342.47,337.38,337.38,177.32,60348.24,NULL
2017-10-16 03-PM,343.62,344.43,338.96,338.96,237.29,81400.49,NULL
2017-10-16 02-PM,345.86,345.87,343.6,343.62,248.39,85505.29,NULL
2017-10-16 01-PM,343.45,346.92,343.44,345.86,502.41,173141.85,NULL
2017-10-16 12-PM,340.99,345.67,340.24,343.45,397.97,136543.95,NULL
2017-10-16 11-AM,343.11,344.06,337.41,340.99,329.94,112514.01,NULL
2017-10-16 10-AM,339.01,345.8,337.26,343.11,356.81,121899.37,NULL
2017-10-16 09-AM,343.18,343.19,337.28,339.01,434.93,147730.98,NULL
2017-10-16 08-AM,339.99,343.59,337.03,343.18,465.76,158534.57,NULL
2017-10-16 07-AM,344.99,344.99,336.05,339.99,470.09,159766.79,NULL
2017-10-16 06-AM,350.6,351.99,344.01,344.99,366.16,127004.54,NULL
2017-10-16 05-AM,344.93,354,339.15,350.6,838.73,290359.57,NULL
2017-10-16 04-AM,342.86,346.98,342.86,344.93,224.26,77364.28,NULL
2017-10-16 03-AM,349.48,349.48,342.12,342.86,303.43,105011.65,NULL
2017-10-16 02-AM,342.24,352.21,342.24,349.48,339.07,117728.73,NULL
2017-10-16 01-AM,339.48,344,339.15,342.24,351.71,120175.1,NULL
2017-10-16 12-AM,337.96,339.49,336.01,339.48,429.79,145368.95,NULL
2017-10-15 11-PM,336.83,337.99,335.12,337.96,175.16,59005.94,NULL
2017-10-15 10-PM,333.42,337.97,333.02,336.83,265.52,89281.99,NULL
2017-10-15 09-PM,328.01,335.11,328.01,333.42,172.66,57269.88,NULL
2017-10-15 08-PM,330.36,333.91,326.97,328.01,247.26,81494.55,NULL
2017-10-15 07-PM,330.18,333.91,328.32,330.36,329.12,108816.36,NULL
2017-10-15 06-PM,330.09,330.98,327.27,330.18,290.18,95760.24,NULL
2017-10-15 05-PM,327.8,330.2,325.16,330.09,399.82,131425.36,NULL
2017-10-15 04-PM,333.56,333.56,325.15,327.8,319.41,104965.45,NULL
2017-10-15 03-PM,332,335.27,329.02,333.56,446.79,148774.16,NULL
2017-10-15 02-PM,325,332,324.82,332,390.95,127821.85,NULL
2017-10-15 01-PM,323.18,325,320.01,325,356.58,115239.59,NULL
2017-10-15 12-PM,318.06,323.41,318.06,323.18,666.31,214781.94,NULL
2017-10-15 11-AM,324.52,326.1,318.01,318.06,583.79,188858.38,NULL
2017-10-15 10-AM,323.1,325.99,316.17,324.52,765.74,246128.04,NULL
2017-10-15 09-AM,331.89,331.9,323.02,323.1,640.22,209168.36,NULL
2017-10-15 08-AM,341.49,341.88,331.6,331.89,729.9,244865.55,NULL
2017-10-15 07-AM,341.97,341.98,339.71,341.49,256.63,87416.88,NULL
2017-10-15 06-AM,339.91,341.97,337.03,341.97,322.05,109490.22,NULL
2017-10-15 05-AM,342,342.02,339.9,339.91,507.99,173015.97,NULL
2017-10-15 04-AM,338.03,345.04,338.03,342,358.61,122259.1,NULL
2017-10-15 03-AM,340.53,343.99,337.62,338.03,603.16,205270.36,NULL
2017-10-15 02-AM,341.67,342.19,340,340.53,308.7,105244.42,NULL
2017-10-15 01-AM,347.9,347.91,341,341.67,515.76,177214.14,NULL
2017-10-15 12-AM,342,348,341.52,347.9,312.06,107650.08,NULL
2017-10-14 11-PM,343.49,345.99,340,342,269.18,92215.1,NULL
2017-10-14 10-PM,347.94,347.95,343.49,343.49,166.12,57706.85,NULL
2017-10-14 09-PM,347.88,347.99,346.2,347.94,220.06,76551.23,NULL
2017-10-14 08-PM,348.06,348.12,344.01,347.88,163.94,56945.74,NULL
2017-10-14 07-PM,343.83,349.7,343.01,348.06,236.01,81684.5,NULL
2017-10-14 06-PM,345.42,345.92,343.82,343.83,608.66,210095.62,NULL
2017-10-14 05-PM,347.69,347.88,345.4,345.42,420.66,145501.23,NULL
2017-10-14 04-PM,344.04,349.79,344.04,347.69,178.66,61964.65,NULL
2017-10-14 03-PM,342.43,345.93,342,344.04,363.18,124690.84,NULL
2017-10-14 02-PM,342.84,343.99,340.32,342.43,377.47,129208.03,NULL
2017-10-14 01-PM,340.33,343.84,340.31,342.84,421.92,144209.22,NULL
2017-10-14 12-PM,341.91,344.33,340.17,340.33,155.91,53438.55,NULL
2017-10-14 11-AM,346.18,347.82,340.11,341.91,517.81,177022.79,NULL
2017-10-14 10-AM,349.41,349.8,346.18,346.18,191.35,66591.38,NULL
2017-10-14 09-AM,346.6,349.79,346.6,349.41,354.91,123725.04,NULL
2017-10-14 08-AM,346.53,348.78,346.18,346.6,428.79,148684.95,NULL
2017-10-14 07-AM,343.93,349.77,343.91,346.53,244.82,84757.4,NULL
2017-10-14 06-AM,342.22,347.99,341.51,343.93,282.61,97011.15,NULL
2017-10-14 05-AM,342.24,345.59,340.11,342.22,542.47,185378.44,NULL
2017-10-14 04-AM,342.04,345.01,341.14,342.24,360.71,123727.24,NULL
2017-10-14 03-AM,337.17,345,337,342.04,292.38,99396.22,NULL
2017-10-14 02-AM,337.35,339.47,335.71,337.17,315.5,106414.65,NULL
2017-10-14 01-AM,335.57,338,335,337.35,307.64,103462.65,NULL
2017-10-14 12-AM,337.96,341.48,335.27,335.57,277.25,93638.97,NULL
2017-10-13 11-PM,338.64,341.99,336.69,337.96,377.78,127963.24,NULL
2017-10-13 10-PM,340.18,343.98,336.37,338.64,322.24,109030.26,NULL
2017-10-13 09-PM,340.51,343.99,333.15,340.18,480.64,162046.89,NULL
2017-10-13 08-PM,341.36,343.99,340.5,340.51,229.76,78599.47,NULL
2017-10-13 07-PM,345.04,349.98,341.19,341.36,471.01,162719.66,NULL
2017-10-13 06-PM,346.46,347,341.6,345.04,424.4,146373.41,NULL
2017-10-13 05-PM,348.99,351.99,346.25,346.46,698.78,243124.31,NULL
2017-10-13 04-PM,341.5,350,341.5,348.99,376.97,129878.54,NULL
2017-10-13 03-PM,344.11,347.78,340.87,341.5,738.3,252839.3,NULL
2017-10-13 02-PM,345.65,347.98,339.8,344.11,590.19,201788.52,NULL
2017-10-13 01-PM,343.27,353.96,342.12,345.65,994.97,344611.06,NULL
2017-10-13 12-PM,330.44,345,328.01,343.27,820.6,275787.05,NULL
2017-10-13 11-AM,324.04,331.39,323.81,330.44,516.52,168734.12,NULL
2017-10-13 10-AM,328.01,328.08,324,324.04,509.79,166069.44,NULL
2017-10-13 09-AM,325,330.1,323.82,328.01,596.25,194883.89,NULL
2017-10-13 08-AM,328,333,325,325,1786.12,588479.72,NULL
2017-10-13 07-AM,330.72,334,324,328,964.05,315927.2,NULL
2017-10-13 06-AM,315.37,339.5,315.2,330.72,1111.21,361381.28,NULL
2017-10-13 05-AM,303.01,318.88,303.01,315.37,1326.74,417038.61,NULL
2017-10-13 04-AM,304.73,308.04,303,303.01,595.47,180679.72,NULL
2017-10-13 03-AM,300.69,305.89,299.92,304.73,540.53,163513.23,NULL
2017-10-13 02-AM,300.12,303.91,297,300.69,1692.6,507744.48,NULL
2017-10-13 01-AM,301.12,303.91,300.12,300.12,1033.57,311653.55,NULL
2017-10-13 12-AM,303.99,305.86,301.11,301.12,567.75,171519.52,NULL
2017-10-12 11-PM,306.24,308.02,303.99,303.99,582.61,177728.67,NULL
2017-10-12 10-PM,304.28,307.91,304.28,306.24,377.22,115302.62,NULL
2017-10-12 09-PM,304.49,307.95,303.77,304.28,282.46,86302.7,NULL
2017-10-12 08-PM,305.99,306.21,303.77,304.49,276.79,84408.52,NULL
2017-10-12 07-PM,304.81,306,302.75,305.99,268.47,81756.83,NULL
2017-10-12 06-PM,304.01,308,304.01,304.81,404.68,123687.09,NULL
2017-10-12 05-PM,304,305.41,302.71,304.01,316.4,96193.2,NULL
2017-10-12 04-PM,306.45,307.53,304,304,528.91,161384.52,NULL
2017-10-12 03-PM,307.32,308.59,306.4,306.45,594.84,183005.43,NULL
2017-10-12 02-PM,307.26,308.73,307.02,307.32,383.28,118069.1,NULL
2017-10-12 01-PM,307,308.65,306.8,307.26,495.07,152236.4,NULL
2017-10-12 12-PM,306,308.03,304.5,307,412.7,126818.02,NULL
2017-10-12 11-AM,307.1,310,305.4,306,586.44,180386.54,NULL
2017-10-12 10-AM,306.27,308,304.5,307.1,246.11,75420.51,NULL
2017-10-12 09-AM,305.78,307.57,305.53,306.27,299.44,91776.53,NULL
2017-10-12 08-AM,307.09,308,303.8,305.78,731.8,223630.02,NULL
2017-10-12 07-AM,306.26,307.09,305.4,307.09,150.47,46090.84,NULL
2017-10-12 06-AM,307,308.53,306.25,306.26,99.08,30434.82,NULL
2017-10-12 05-AM,308.01,309.35,306.5,307,126.98,39089.13,NULL
2017-10-12 04-AM,305.55,308.01,305.55,308.01,38.58,11877.71,NULL
2017-10-12 03-AM,307.87,308.01,305.46,305.55,201.57,61961.36,NULL
2017-10-12 02-AM,306,307.94,306,307.87,90.18,27685.96,NULL
2017-10-12 01-AM,303.6,306.41,303.6,306,173.58,53016.78,NULL
2017-10-12 12-AM,304.01,304.99,303.6,303.6,107.92,32838.82,NULL
2017-10-11 11-PM,303.16,304.01,303.15,304.01,58.39,17715.9,NULL
2017-10-11 10-PM,301.63,304.01,301.63,303.16,33.36,10115.6,NULL
2017-10-11 09-PM,303.29,303.87,300.59,301.63,16.22,4901.89,NULL
2017-10-11 08-PM,304.03,304.03,302.12,303.29,40.99,12448.54,NULL
2017-10-11 07-PM,303.55,304.77,302.11,304.03,108.78,33007.36,NULL
2017-10-11 06-PM,301.99,303.55,301.39,303.55,28.74,8682.26,NULL
2017-10-11 05-PM,301.16,301.99,300.59,301.99,14.98,4516.74,NULL
2017-10-11 04-PM,299.82,301.92,299.2,301.16,78.8,23682.15,NULL
2017-10-11 03-PM,300.91,302.1,299.76,299.82,67.51,20295.63,NULL
2017-10-11 02-PM,302.9,303.99,300.53,300.91,232.93,70316.9,NULL
2017-10-11 01-PM,302.9,302.91,300.43,302.9,47.66,14413.24,NULL
2017-10-11 12-PM,301.73,302.9,300.17,302.9,25.31,7642.75,NULL
2017-10-11 11-AM,300.36,301.87,298.7,301.73,99.23,29778.69,NULL
2017-10-11 10-AM,298.37,301.6,298.37,300.36,46.47,13924.12,NULL
2017-10-11 09-AM,302.32,303.54,298.02,298.37,508,152855.28,NULL
2017-10-11 08-AM,303.75,304.64,301.04,302.32,220.5,66649.41,NULL
2017-10-11 07-AM,304.49,305,302,303.75,87.51,26582.51,NULL
2017-10-11 06-AM,304.56,305.48,301.04,304.49,73.29,22241.57,NULL
2017-10-11 05-AM,301.74,305.48,300.01,304.56,197.26,59603,NULL
2017-10-11 04-AM,302.27,305.47,300,301.74,285.76,86438.62,NULL
2017-10-11 03-AM,301.72,305.5,300.07,302.27,620.17,187733.91,NULL
2017-10-11 02-AM,302.66,304.71,300,301.72,295.09,89333.38,NULL
2017-10-11 01-AM,301.25,302.66,298.61,302.66,212.39,63791.52,NULL
2017-10-11 12-AM,298.64,304.75,298.64,301.25,316.3,95907.03,NULL
2017-10-10 11-PM,299.11,303.37,297.9,298.64,407.37,122183.96,NULL
2017-10-10 10-PM,300.18,303.92,297.9,299.11,255.56,76874.67,NULL
2017-10-10 09-PM,304.4,304.42,300.18,300.18,268.4,81003.64,NULL
2017-10-10 08-PM,300.71,304.41,300.66,304.4,192.65,58176.19,NULL
2017-10-10 07-PM,304.81,305.88,300.64,300.71,303.27,92037,NULL
2017-10-10 06-PM,302.03,308.4,300.64,304.81,303.85,92026.77,NULL
